instance,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
Statlog (German Credit Data),1,0.1,3,0.682,0.712,0.724,3.536703109741211,0.0
Statlog (German Credit Data),2,0.0,3,0.73,0.712,0.736,600.5257778167725,1.0
Statlog (German Credit Data),2,0.01,3,0.73,0.712,0.736,600.4298739433289,0.9524148019624844
Statlog (German Credit Data),2,0.1,3,0.682,0.712,0.724,600.4087851047516,0.5645304398952377
Statlog (German Credit Data),3,0.0,3,0.74,0.668,0.7,600.9988820552826,1.0
Statlog (German Credit Data),3,0.01,3,0.74,0.668,0.7,600.9553232192993,0.9513656136347428
Statlog (German Credit Data),3,0.1,3,0.682,0.712,0.724,601.0287108421326,0.5710691823899371
Statlog (German Credit Data),4,0.0,1,0.722,0.68,0.692,602.6582021713257,1.0
Statlog (German Credit Data),4,0.01,1,0.712,0.696,0.74,602.3930809497833,0.970574920466596
Statlog (German Credit Data),4,0.1,1,0.688,0.684,0.74,602.2847378253937,0.6741697772382251
Statlog (German Credit Data),4,0.0,2,0.764,0.656,0.712,602.387439250946,1.0
Statlog (German Credit Data),4,0.01,2,0.716,0.676,0.692,602.3492057323456,0.967749
Statlog (German Credit Data),4,0.1,2,0.716,0.676,0.692,602.5080680847168,0.4957746478873218
Heart Disease,4,0.1,3,0.5135135135135135,0.5540540540540541,0.5733333333333334,601.0417077541351,0.763888888888887
Mushroom,4,0.0,1,0.6506024096385542,0.6534372785258682,0.6420978029766123,615.7317318916321,1.0
Mushroom,4,0.01,1,0.6158752657689582,0.6187101346562721,0.6215450035435861,616.3937590122223,0.9839667896678966
Mushroom,4,0.1,1,0.9383416017009212,0.9454287739192062,0.9340892983699504,614.5568399429321,0.5002875215641174
Credit Approval,3,0.01,1,0.9049079754601228,0.9202453987730062,0.8841463414634146,600.8260900974274,0.9095920617420068
Heart Disease,2,0.1,3,0.5135135135135135,0.5540540540540541,0.5733333333333334,600.2481379508972,0.497222222222218
Mushroom,4,0.0,2,0.9486180014174344,0.9383416017009212,0.9433026222537207,614.0062258243561,1.0
Mushroom,4,0.01,2,0.6102055279943303,0.6045357902197024,0.6470588235294118,612.9113757610321,0.9843454545454544
Mushroom,4,0.1,2,0.6102055279943303,0.6045357902197024,0.6470588235294118,613.0354170799255,0.8434545454545455
Mushroom,4,0.0,3,0.6651311126860383,0.6817859673990078,0.6640680368532955,614.0584020614624,1.0
Mushroom,4,0.01,3,0.6123316796598157,0.631467044649185,0.6158752657689582,613.0561993122101,0.9842047531992688
Mushroom,4,0.1,3,0.6123316796598157,0.631467044649185,0.6158752657689582,613.1643640995026,0.8420475319926874
Zoo,4,0.0,1,0.98,0.84,0.8461538461538461,600.4443509578705,1.0
Zoo,4,0.01,1,0.98,0.88,0.9230769230769232,600.3625469207764,0.4807692307692322
Zoo,4,0.1,1,0.98,0.88,0.8846153846153846,600.3458840847015,0.1186440677966109
Zoo,4,0.0,2,0.98,0.84,0.9615384615384616,9.002243995666504,0.0
Zoo,4,0.01,2,0.98,0.84,0.9615384615384616,456.2691948413849,0.0
Zoo,4,0.1,2,0.98,0.84,0.9615384615384616,600.3870317935944,0.0600000000000007
Zoo,4,0.0,3,0.96,1.0,0.9230769230769232,600.374636888504,1.0
Zoo,4,0.01,3,0.96,0.92,0.8846153846153846,600.437826871872,0.646330677800405
Zoo,4,0.1,3,0.94,0.92,0.9230769230769232,600.3904759883881,0.1920000000000014
Statlog (German Credit Data),4,0.01,3,0.712,0.708,0.74,602.8837628364563,0.9776994734582516
Statlog (German Credit Data),4,0.1,3,0.682,0.712,0.724,602.3052771091461,0.5710691823899371
Ionosphere,4,0.01,1,0.9428571428571428,0.8295454545454546,0.7840909090909091,601.0505611896515,0.8605863192182411
Ionosphere,4,0.1,1,0.88,0.8068181818181818,0.8181818181818182,136.46859502792358,0.0
Ionosphere,4,0.01,2,0.9085714285714286,0.7954545454545454,0.7386363636363636,601.1157150268555,0.8686210640608035
Ionosphere,4,0.1,2,0.8914285714285715,0.7954545454545454,0.8068181818181818,102.48220801353456,0.0
Ionosphere,4,0.01,3,0.8857142857142857,0.8068181818181818,0.8863636363636364,601.249902009964,0.9071661237785016
Ionosphere,4,0.1,3,0.84,0.7954545454545454,0.9090909090909092,601.07097697258,0.3553299492385831
Iris,2,0.01,1,0.96,0.8378378378378378,0.9473684210526316,8.671533107757568,0.0
Iris,2,0.1,1,0.96,0.8378378378378378,0.9473684210526316,12.30438995361328,0.0
Iris,3,0.01,1,0.9866666666666668,0.8378378378378378,0.9736842105263158,48.25156593322754,0.0
Iris,3,0.1,1,0.96,0.8378378378378378,0.9473684210526316,20.74254274368286,0.0
Iris,4,0.01,1,1.0,0.8648648648648649,0.9736842105263158,512.2032470703125,0.0
Iris,4,0.1,1,0.96,0.8378378378378378,0.9473684210526316,32.53412127494812,0.0
Iris,1,0.01,2,0.6666666666666666,0.5675675675675675,0.7105263157894737,0.149256944656372,0.0
Iris,1,0.1,2,0.6666666666666666,0.5945945945945946,0.7368421052631579,0.151400089263916,0.0
Iris,2,0.01,2,0.96,0.8918918918918919,0.8947368421052632,16.370295763015747,0.0
Iris,2,0.1,2,0.9466666666666668,0.918918918918919,0.8421052631578947,3.3245348930358887,0.0
Iris,3,0.01,2,0.9866666666666668,0.8108108108108109,0.8947368421052632,197.76466274261475,0.0
Iris,3,0.1,2,0.9466666666666668,0.8918918918918919,0.8947368421052632,38.836113929748535,0.0
Iris,4,0.01,2,0.9866666666666668,0.918918918918919,0.8421052631578947,600.367390871048,0.6105769230769231
Iris,4,0.1,2,0.9466666666666668,0.8918918918918919,0.8947368421052632,59.14241528511048,0.0
Iris,1,0.01,3,0.6666666666666666,0.5405405405405406,0.5,0.2124011516571045,0.0
Iris,1,0.1,3,0.6666666666666666,0.5405405405405406,0.5,0.2001779079437255,0.0
Iris,2,0.01,3,0.9466666666666668,0.918918918918919,0.8947368421052632,12.661210060119627,0.0
Iris,2,0.1,3,0.9466666666666668,0.918918918918919,0.8947368421052632,4.323529958724976,0.0
Iris,3,0.01,3,1.0,0.918918918918919,0.9210526315789472,21.286885976791385,0.0
Iris,3,0.1,3,0.9466666666666668,0.918918918918919,0.8947368421052632,25.34242796897888,0.0
Iris,4,0.01,3,1.0,0.918918918918919,0.9210526315789472,600.4069139957428,0.2
Iris,4,0.1,3,0.9466666666666668,0.918918918918919,0.8947368421052632,68.3298089504242,0.0
Wine,4,0.01,1,1.0,0.9318181818181818,0.9333333333333332,35.81020188331604,0.0
Wine,4,0.1,1,0.9550561797752808,0.8863636363636364,0.8888888888888888,69.83938908576965,0.0
Wine,3,0.01,2,1.0,0.9545454545454546,0.9555555555555556,35.44631505012512,0.0
Wine,3,0.1,2,0.9775280898876404,0.9318181818181818,0.9333333333333332,3.1661629676818848,0.0
Wine,4,0.01,2,1.0,0.8636363636363636,0.9333333333333332,57.22308707237244,0.0
Wine,4,0.1,2,0.9775280898876404,0.9318181818181818,0.9333333333333332,5.226977109909058,0.0
Wine,1,0.01,3,0.6966292134831461,0.7045454545454546,0.7111111111111111,0.5001609325408936,0.0
Wine,1,0.1,3,0.6966292134831461,0.7045454545454546,0.7111111111111111,0.8746633529663086,0.0
Wine,2,0.01,3,0.9775280898876404,0.9090909090909092,0.9333333333333332,14.467366933822632,0.0
Wine,2,0.1,3,0.9662921348314608,0.8409090909090909,0.9333333333333332,2.03254771232605,0.0
Wine,3,0.01,3,1.0,0.9545454545454546,0.9777777777777776,17.56399893760681,0.0
Wine,3,0.1,3,0.9662921348314608,0.8409090909090909,0.9111111111111112,3.9898059368133545,0.0
Wine,4,0.01,3,1.0,0.9545454545454546,0.9555555555555556,65.95277190208435,0.0
Wine,4,0.1,3,0.9662921348314608,0.8409090909090909,0.9111111111111112,21.219327926635746,0.0
Ionosphere,4,0.0,2,0.9542857142857144,0.7727272727272727,0.75,601.4615511894226,1.0
Ionosphere,4,0.0,3,0.88,0.8068181818181818,0.875,601.3476448059082,1.0
Wine,4,0.0,2,1.0,0.7954545454545454,0.9111111111111112,9.70384120941162,0.0
Wine,4,0.0,3,1.0,0.9318181818181818,0.9111111111111112,12.167208909988403,0.0
